team,team_slug,view_mode,player,column,value,core_years
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,"Carla Leite  This HTML5 audio player is not supported by your browser  $('#carla-leite-pronounce-name-icon-70775').click(function (event) {  toggle_play_player_name_pronunciation('carla-leite',70775)  });  $('#carla-leite-pronounce-name-audio-70775').on('ended',function (event) {  pronounce_icon_not_playing('carla-leite-pronounce-name-icon-70775',70775)  });",2028,"$359,392  $???,???  11.8%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,"Carla Leite  This HTML5 audio player is not supported by your browser  $('#carla-leite-pronounce-name-icon-70775').click(function (event) {  toggle_play_player_name_pronunciation('carla-leite',70775)  });  $('#carla-leite-pronounce-name-audio-70775').on('ended',function (event) {  pronounce_icon_not_playing('carla-leite-pronounce-name-icon-70775',70775)  });",2029,RFA,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Nyadiew Puoch,2026,"$289,133  4.1%  6.8%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Nyadiew Puoch,2027,"$300,698  $???,???  8.2%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Nyadiew Puoch,2028,"$330,768  $???,???  10.9%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Nyadiew Puoch,2029,"$373,768  $???,???  51.0%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Nyadiew Puoch,2030,RFA,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Chloe Bibby,2026,"$277,500  4.0%  6.5%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Chloe Bibby,2027,Reserved,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,"Maya Caldwell  This HTML5 audio player is not supported by your browser  $('#maya-caldwell-pronounce-name-icon-55986').click(function (event) {  toggle_play_player_name_pronunciation('maya-caldwell',55986)  });  $('#maya-caldwell-pronounce-name-audio-55986').on('ended',function (event) {  pronounce_icon_not_playing('maya-caldwell-pronounce-name-icon-55986',55986)  });",2026,"$277,500  4.0%  6.5%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,"Maya Caldwell  This HTML5 audio player is not supported by your browser  $('#maya-caldwell-pronounce-name-icon-55986').click(function (event) {  toggle_play_player_name_pronunciation('maya-caldwell',55986)  });  $('#maya-caldwell-pronounce-name-audio-55986').on('ended',function (event) {  pronounce_icon_not_playing('maya-caldwell-pronounce-name-icon-55986',55986)  });",2027,RFA,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Emily Engstler,2026,"$277,500  4.0%  6.5%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Emily Engstler,2027,RFA,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Serah Williams,2026,"$270,000  3.9%  6.3%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Serah Williams,2027,"$288,600  $???,???  7.9%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Serah Williams,2028,"$317,460  $???,???  10.5%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Serah Williams,2029,"$358,730  $???,???  49.0%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Serah Williams,2030,RFA,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Jordan Harrison,2026,"$270,000  3.9%  6.3%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Jordan Harrison,2027,Reserved,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Peyton Williams,2026,"$270,000  3.9%  6.3%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Peyton Williams,2027,Reserved,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Teja Oblak,2026,"$270,000  3.9%  6.3%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Teja Oblak,2027,Reserved,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Kamiah Smalls,2026,"$270,000  3.9%  6.3%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Kamiah Smalls,2027,Reserved,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Total Salaries  (excl. TC & D),2026,"$4,260,909",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Total Salaries  (excl. TC & D),2027,"$3,672,806",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Total Salaries  (excl. TC & D),2028,"$3,033,512",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Total Salaries  (excl. TC & D),2029,"$732,498",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Total Salaries  (excl. TC & D),2030,$0,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Total Players  (excl. TC & D),2026,10,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Total Players  (excl. TC & D),2027,8,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Total Players  (excl. TC & D),2028,6,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Total Players  (excl. TC & D),2029,2,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Total Players  (excl. TC & D),2030,0,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Cap Room,2026,"$2,739,091",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Open Roster Slots,2026,2,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Total Guaranteed Salary,2026,"$2,350,000",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Total Guaranteed Salary,2027,"$1,774,500",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Total Guaranteed Salary,2028,"$1,309,000",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Total Guaranteed Salary,2029,$0,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Total Guaranteed Salary,2030,$0,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Total Protected Veterans,2026,4,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Total Protected Veterans,2027,2,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Total Protected Veterans,2028,1,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Total Protected Veterans,2029,0,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Total Protected Veterans,2030,0,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Open Protected Veteran Slots,2026,3,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Core Player,2026,B. Carleton,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Core Player,2027,B. Carleton,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Core Player,2028,B. Carleton,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Unsigned Draftees,2026,Unsigned Draftees,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Iyana Martin,2026,"$331,563  4.7%  7.8%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Iyana Martin,2027,"$344,826  $???,???  9.4%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Iyana Martin,2028,"$379,309  $???,???  12.5%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Iyana Martin,2029,"$428,619  $???,???  58.5%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Iyana Martin,2030,RFA,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Frieda Bühner,2026,"$270,000  3.9%  6.3%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Frieda Bühner,2027,"$288,600  $???,???  7.9%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Frieda Bühner,2028,"$317,460  $???,???  10.5%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Frieda Bühner,2029,"$358,730  $???,???  49.0%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Frieda Bühner,2030,RFA,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,2027 Round 1 Pick ? (?) (PDX),2027,"$??,???  $??,???  $??,???",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,2027 Round 1 Pick ? (?) (PDX),2028,"$??,???  $??,???  $??,???",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,2027 Round 1 Pick ? (?) (PDX),2029,"$??,???  $??,???  $??,???",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,2027 Round 1 Pick ? (?) (PDX),2030,"$??,???  $??,???  $??,???",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,2027 Round 2 Pick ? (?) (PDX),2027,"$??,???  $??,???  $??,???",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,2027 Round 2 Pick ? (?) (PDX),2028,"$??,???  $??,???  $??,???",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,2027 Round 2 Pick ? (?) (PDX),2029,"$??,???  $??,???  $??,???",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,2027 Round 2 Pick ? (?) (PDX),2030,"$??,???  $??,???  $??,???",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,2027 Round 3 Pick ? (?) (PDX),2027,"$??,???  $??,???  $??,???",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,2027 Round 3 Pick ? (?) (PDX),2028,"$??,???  $??,???  $??,???",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,2027 Round 3 Pick ? (?) (PDX),2029,"$??,???  $??,???  $??,???",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,2027 Round 3 Pick ? (?) (PDX),2030,"$??,???  $??,???  $??,???",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Salary Cap,2026,"$7,000,000",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Roster Size Requirement,2026,12,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Maximum Protected Veterans,2026,7,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Player Supermaximum,2026,"$1,400,000",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Player Maximum,2026,"$1,190,000",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Player Minimum (0 YOS),2026,"$270,000",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Player Minimum (1 YOS),2026,"$277,500",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Player Minimum (2 YOS),2026,"$277,500",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Player Minimum (3 YOS),2026,"$277,500",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Player Minimum (4-6 YOS),2026,"$277,500",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Player Minimum (7-9 YOS),2026,"$277,500",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,Player Minimum (10+ YOS),2026,"$277,500",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,salary,"All values shown reflect cap hit, not base salary.",2026,"All values shown reflect cap hit, not base salary.",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,"Bridget Carleton  This HTML5 audio player is not supported by your browser  $('#bridget-carleton-pronounce-name-icon-43057').click(function (event) {  toggle_play_player_name_pronunciation('bridget-carleton',43057)  });  $('#bridget-carleton-pronounce-name-audio-43057').on('ended',function (event) {  pronounce_icon_not_playing('bridget-carleton-pronounce-name-icon-43057',43057)  });",2026,"$1,190,000  17.0%  27.9%","2026, 2027, 2028"
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,"Bridget Carleton  This HTML5 audio player is not supported by your browser  $('#bridget-carleton-pronounce-name-icon-43057').click(function (event) {  toggle_play_player_name_pronunciation('bridget-carleton',43057)  });  $('#bridget-carleton-pronounce-name-audio-43057').on('ended',function (event) {  pronounce_icon_not_playing('bridget-carleton-pronounce-name-icon-43057',43057)  });",2027,"$1,249,500  $???,???  34.0%","2026, 2027, 2028"
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,"Bridget Carleton  This HTML5 audio player is not supported by your browser  $('#bridget-carleton-pronounce-name-icon-43057').click(function (event) {  toggle_play_player_name_pronunciation('bridget-carleton',43057)  });  $('#bridget-carleton-pronounce-name-audio-43057').on('ended',function (event) {  pronounce_icon_not_playing('bridget-carleton-pronounce-name-icon-43057',43057)  });",2028,"$1,309,000  $???,???  43.2%","2026, 2027, 2028"
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,"Bridget Carleton  This HTML5 audio player is not supported by your browser  $('#bridget-carleton-pronounce-name-icon-43057').click(function (event) {  toggle_play_player_name_pronunciation('bridget-carleton',43057)  });  $('#bridget-carleton-pronounce-name-audio-43057').on('ended',function (event) {  pronounce_icon_not_playing('bridget-carleton-pronounce-name-icon-43057',43057)  });",2029,UFA,"2026, 2027, 2028"
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,"Megan Gustafson  This HTML5 audio player is not supported by your browser  $('#megan-gustafson-pronounce-name-icon-4806').click(function (event) {  toggle_play_player_name_pronunciation('megan-gustafson',4806)  });  $('#megan-gustafson-pronounce-name-audio-4806').on('ended',function (event) {  pronounce_icon_not_playing('megan-gustafson-pronounce-name-icon-4806',4806)  });",2026,"$500,000  7.1%  11.7%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,"Megan Gustafson  This HTML5 audio player is not supported by your browser  $('#megan-gustafson-pronounce-name-icon-4806').click(function (event) {  toggle_play_player_name_pronunciation('megan-gustafson',4806)  });  $('#megan-gustafson-pronounce-name-audio-4806').on('ended',function (event) {  pronounce_icon_not_playing('megan-gustafson-pronounce-name-icon-4806',4806)  });",2027,"$525,000  $???,???  14.3%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,"Megan Gustafson  This HTML5 audio player is not supported by your browser  $('#megan-gustafson-pronounce-name-icon-4806').click(function (event) {  toggle_play_player_name_pronunciation('megan-gustafson',4806)  });  $('#megan-gustafson-pronounce-name-audio-4806').on('ended',function (event) {  pronounce_icon_not_playing('megan-gustafson-pronounce-name-icon-4806',4806)  });",2028,UFA,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,Sug Sutton,2026,"$425,000  6.1%  10.0%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,Sug Sutton,2027,UFA,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,"Karlie Samuelson  This HTML5 audio player is not supported by your browser  $('#karlie-samuelson-pronounce-name-icon-57094').click(function (event) {  toggle_play_player_name_pronunciation('karlie-samuelson',57094)  });  $('#karlie-samuelson-pronounce-name-audio-57094').on('ended',function (event) {  pronounce_icon_not_playing('karlie-samuelson-pronounce-name-icon-57094',57094)  });",2026,"$360,000  5.1%  8.4%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,"Karlie Samuelson  This HTML5 audio player is not supported by your browser  $('#karlie-samuelson-pronounce-name-icon-57094').click(function (event) {  toggle_play_player_name_pronunciation('karlie-samuelson',57094)  });  $('#karlie-samuelson-pronounce-name-audio-57094').on('ended',function (event) {  pronounce_icon_not_playing('karlie-samuelson-pronounce-name-icon-57094',57094)  });",2027,UFA,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,Luisa Geiselsöder,2026,"$325,000  4.6%  7.6%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,Luisa Geiselsöder,2027,"$341,250  $???,???  9.3%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,Luisa Geiselsöder,2028,"$357,500  $???,???  11.8%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,Luisa Geiselsöder,2029,RFA,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,"Haley Jones  This HTML5 audio player is not supported by your browser  $('#haley-jones-pronounce-name-icon-96641').click(function (event) {  toggle_play_player_name_pronunciation('haley-jones',96641)  });  $('#haley-jones-pronounce-name-audio-96641').on('ended',function (event) {  pronounce_icon_not_playing('haley-jones-pronounce-name-icon-96641',96641)  });",2026,"$300,000  4.3%  7.0%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,"Haley Jones  This HTML5 audio player is not supported by your browser  $('#haley-jones-pronounce-name-icon-96641').click(function (event) {  toggle_play_player_name_pronunciation('haley-jones',96641)  });  $('#haley-jones-pronounce-name-audio-96641').on('ended',function (event) {  pronounce_icon_not_playing('haley-jones-pronounce-name-icon-96641',96641)  });",2027,RFA,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,"Nika Muhl  This HTML5 audio player is not supported by your browser  $('#nika-muhl-pronounce-name-icon-35504').click(function (event) {  toggle_play_player_name_pronunciation('nika-muhl',35504)  });  $('#nika-muhl-pronounce-name-audio-35504').on('ended',function (event) {  pronounce_icon_not_playing('nika-muhl-pronounce-name-icon-35504',35504)  });",2026,"$293,510  4.2%  6.9%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,"Nika Muhl  This HTML5 audio player is not supported by your browser  $('#nika-muhl-pronounce-name-icon-35504').click(function (event) {  toggle_play_player_name_pronunciation('nika-muhl',35504)  });  $('#nika-muhl-pronounce-name-audio-35504').on('ended',function (event) {  pronounce_icon_not_playing('nika-muhl-pronounce-name-icon-35504',35504)  });",2027,"$331,666  $???,???  9.0%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,"Nika Muhl  This HTML5 audio player is not supported by your browser  $('#nika-muhl-pronounce-name-icon-35504').click(function (event) {  toggle_play_player_name_pronunciation('nika-muhl',35504)  });  $('#nika-muhl-pronounce-name-audio-35504').on('ended',function (event) {  pronounce_icon_not_playing('nika-muhl-pronounce-name-icon-35504',35504)  });",2028,Reserved,
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,"Sarah Ashlee Barker  This HTML5 audio player is not supported by your browser  $('#sarah-ashlee-barker-pronounce-name-icon-95284').click(function (event) {  toggle_play_player_name_pronunciation('sarah-ashlee-barker',95284)  });  $('#sarah-ashlee-barker-pronounce-name-audio-95284').on('ended',function (event) {  pronounce_icon_not_playing('sarah-ashlee-barker-pronounce-name-icon-95284',95284)  });",2026,"$289,133  4.1%  6.8%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,"Sarah Ashlee Barker  This HTML5 audio player is not supported by your browser  $('#sarah-ashlee-barker-pronounce-name-icon-95284').click(function (event) {  toggle_play_player_name_pronunciation('sarah-ashlee-barker',95284)  });  $('#sarah-ashlee-barker-pronounce-name-audio-95284').on('ended',function (event) {  pronounce_icon_not_playing('sarah-ashlee-barker-pronounce-name-icon-95284',95284)  });",2027,"$318,046  $???,???  8.7%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,"Sarah Ashlee Barker  This HTML5 audio player is not supported by your browser  $('#sarah-ashlee-barker-pronounce-name-icon-95284').click(function (event) {  toggle_play_player_name_pronunciation('sarah-ashlee-barker',95284)  });  $('#sarah-ashlee-barker-pronounce-name-audio-95284').on('ended',function (event) {  pronounce_icon_not_playing('sarah-ashlee-barker-pronounce-name-icon-95284',95284)  });",2028,"$359,392  $???,???  11.8%",
Portland Fire,portland-fire-11f12f9b-e0d3-cc34-a877-9a93b15b3fec,pct_cap,"Sarah Ashlee Barker  This HTML5 audio player is not supported by your browser  $('#sarah-ashlee-barker-pronounce-name-icon-95284').click(function (event) {  toggle_play_player_name_pronunciation('sarah-ashlee-barker',95284)  });  $('#sarah-ashlee-barker-pronounce-name-audio-95284').on('ended',function (event) {  pronounce_icon_not_playing('sarah-ashlee-barker-pronounce-name-icon-95284',95284)  });",2029,RFA,
