team,team_slug,row_type,player,season_year,salary_cap_hit,pct_of_cap,pct_of_team,status,core_years,raw_value,source,source_url
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Caitlin Clark,2026,528846,7.6,8.2,,,"$528,846  7.6%  8.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Caitlin Clark,2027,597596,,12.3,,,"$597,596  $???,???  12.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Caitlin Clark,2028,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Tyasha Harris,2026,400000,5.7,6.2,,,"$400,000  5.7%  6.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Tyasha Harris,2027,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Myisha Hines-Allen,2026,315000,4.5,4.9,,,"$315,000  4.5%  4.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Myisha Hines-Allen,2027,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Raven Johnson,2026,289133,4.1,4.5,,,"$289,133  4.1%  4.5%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Raven Johnson,2027,300698,,6.2,,,"$300,698  $???,???  6.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Raven Johnson,2028,330768,,13.0,,,"$330,768  $???,???  13.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Raven Johnson,2029,373768,,15.9,,,"$373,768  $???,???  15.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Raven Johnson,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Makayla Timpson,2026,277500,4.0,4.3,,,"$277,500  4.0%  4.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Makayla Timpson,2027,305250,,6.3,,,"$305,250  $???,???  6.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Makayla Timpson,2028,344933,,13.6,,,"$344,933  $???,???  13.6%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Makayla Timpson,2029,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Damiris Dantas,2026,277500,4.0,4.3,,,"$277,500  4.0%  4.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Damiris Dantas,2027,288600,,5.9,,,"$288,600  $???,???  5.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Damiris Dantas,2028,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Megan McConnell,2026,277500,4.0,4.3,,,"$277,500  4.0%  4.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Megan McConnell,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Shatori Walker-Kimbrough,2026,277500,4.0,4.3,,,"$277,500  4.0%  4.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Shatori Walker-Kimbrough,2027,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Jessica Timmons,2026,270000,3.9,4.2,,,"$270,000  3.9%  4.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Jessica Timmons,2027,288600,,5.9,,,"$288,600  $???,???  5.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Jessica Timmons,2028,317460,,12.5,,,"$317,460  $???,???  12.5%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Jessica Timmons,2029,358730,,15.2,,,"$358,730  $???,???  15.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Jessica Timmons,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Kayana Traylor,2026,270000,3.9,4.2,,,"$270,000  3.9%  4.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Kayana Traylor,2027,,,,Reserved,,Reserved,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Sydney Colson,2026,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,roster_player,Aari McDonald,2026,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,unsigned_draftee,Justine Pissott,2026,270000,3.9,4.2,,,"$270,000  3.9%  4.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,unsigned_draftee,Justine Pissott,2027,288600,,5.9,,,"$288,600  $???,???  5.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,unsigned_draftee,Justine Pissott,2028,317460,,12.5,,,"$317,460  $???,???  12.5%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,unsigned_draftee,Justine Pissott,2029,358730,,15.2,,,"$358,730  $???,???  15.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,unsigned_draftee,Justine Pissott,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 1 Pick ? (?) (IND),2027,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 1 Pick ? (?) (IND),2028,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 1 Pick ? (?) (IND),2029,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 1 Pick ? (?) (IND),2030,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 2 Pick ? (?) (IND),2027,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 2 Pick ? (?) (IND),2028,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 2 Pick ? (?) (IND),2029,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 2 Pick ? (?) (IND),2030,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 3 Pick ? (?) (IND),2027,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 3 Pick ? (?) (IND),2028,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 3 Pick ? (?) (IND),2029,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Indiana Fever,indiana-fever-11eaecc7-3565-c004-b611-2362f5011b0b,upcoming_draft_pick,2027 Round 3 Pick ? (?) (IND),2030,,,,"$??,???  $??,???  $??,???",,"$??,???  $??,???  $??,???",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,A'ja Wilson,2026,1400000,20.0,24.9,,,"$1,400,000  20.0%  24.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,A'ja Wilson,2027,1470000,,33.9,,,"$1,470,000  $???,???  33.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,A'ja Wilson,2028,1543500,,37.1,,,"$1,543,500  $???,???  37.1%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,A'ja Wilson,2029,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Jackie Young,2026,1190000,17.0,21.2,,,"$1,190,000  17.0%  21.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Jackie Young,2027,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Chelsea Gray,2026,1000000,14.3,17.8,,,"$1,000,000  14.3%  17.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Chelsea Gray,2027,1050000,,24.2,,,"$1,050,000  $???,???  24.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Chelsea Gray,2028,1100000,,26.5,,,"$1,100,000  $???,???  26.5%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Chelsea Gray,2029,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Jewell Loyd,2026,800000,11.4,14.3,,"2022, 2023","$800,000  11.4%  14.3%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Jewell Loyd,2027,840000,,19.4,,"2022, 2023","$840,000  $???,???  19.4%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Jewell Loyd,2028,880000,,21.2,,"2022, 2023","$880,000  $???,???  21.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Jewell Loyd,2029,,,,UFA,"2022, 2023",UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,NaLyssa Smith,2026,450000,6.4,8.0,,,"$450,000  6.4%  8.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,NaLyssa Smith,2027,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Stephanie Talbot,2026,392500,5.6,7.0,,,"$392,500  5.6%  7.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Stephanie Talbot,2027,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Dana Evans,2026,380000,5.4,6.8,,,"$380,000  5.4%  6.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Dana Evans,2027,399000,,9.2,,,"$399,000  $???,???  9.2%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Dana Evans,2028,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Kierstan Bell,2026,277500,4.0,4.9,,,"$277,500  4.0%  4.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Kierstan Bell,2027,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Chennedy Carter,2026,277500,4.0,4.9,,,"$277,500  4.0%  4.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Chennedy Carter,2027,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Cheyenne Parker-Tyus,2026,277500,4.0,4.9,,,"$277,500  4.0%  4.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Cheyenne Parker-Tyus,2027,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Brianna Turner,2026,277500,4.0,4.9,,,"$277,500  4.0%  4.9%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Brianna Turner,2027,,,,UFA,,UFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Janiah Barker,2026,270000,3.9,4.8,,,"$270,000  3.9%  4.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Janiah Barker,2027,288600,,6.7,,,"$288,600  $???,???  6.7%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Janiah Barker,2028,317460,,7.6,,,"$317,460  $???,???  7.6%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Janiah Barker,2029,358730,,50.0,,,"$358,730  $???,???  50.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Janiah Barker,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Jordan Obi,2026,270000,3.9,4.8,,,"$270,000  3.9%  4.8%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Jordan Obi,2027,288600,,6.7,,,"$288,600  $???,???  6.7%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Jordan Obi,2028,317460,,7.6,,,"$317,460  $???,???  7.6%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Jordan Obi,2029,358730,,50.0,,,"$358,730  $???,???  50.0%",Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
Las Vegas Aces,las-vegas-aces-11eaecc7-3575-e2fe-b611-2362f5011b0b,roster_player,Jordan Obi,2030,,,,RFA,,RFA,Her Hoop Stats WNBA Salary Cap Database,https://herhoopstats.com/salary-cap-sheet/wnba/team/2026/
